id,review,seller_responsivity,shipping_&_packaging,product_quality,spamming
1695,Sesuai sama yg di  pesen.saya tambah beli 2 lagi.,0.0,0.0,1.0,0.0
710,Super Cepat dan Sesuai Pesanan...Thx....,0.0,1.0,1.0,0.0
1701,terima kasih gan barang sudah diterima dg baik.. ,0.0,1.0,0.0,0.0
4603,"Kualitasnya bagus dan fisik kuncinya halus, semoga awet..",0.0,0.0,1.0,0.0
349,"mantap, Thanks gan sukses selalu",0.0,0.0,0.0,1.0
5519,mantab sekali bosku hehe,0.0,0.0,0.0,1.0
162,"cepat panas, cepat meluruskan,, tapi awal awal rambut jadi agak kusut ujungnya, munkin perlu pakai hair oil biar ujung rambut tidak terlalu kering. rapinya awet sampai 2 hari. over all bagus",0.0,0.0,1.0,0.0
2048,Trims paket sdh diterima,0.0,1.0,0.0,0.0
2132,Bagus bagus bagus bagus,0.0,0.0,0.0,1.0
7241,Kecewa Saya dengan Pelayanannya. Sangat Kecewa. Telat sampainya.,1.0,1.0,0.0,0.0
32,Masuk banget wkwk barang jos lah banyakin diskonan kepedannya hrhe,0.0,0.0,1.0,0.0
4965,Recomen dan puas banget,0.0,0.0,0.0,1.0
4137,"Good service, good quality,excellent",1.0,0.0,0.0,0.0
1946,"barangnya sdah di terima ya sist..terima kasih,,lucu bgt",0.0,1.0,1.0,0.0
4735,fast respond dan barang berkualitas,1.0,0.0,1.0,0.0
10346,Terimakasih y.. barang sesuai deskripsi...,0.0,0.0,1.0,0.0
2169,Respon cepat dan sabar melayani pertanyaan... Barang cepat sampai dan bagus,1.0,1.0,1.0,0.0
1910,"Senang sekali berbelanja disini. Pengiriman cepat dan barang sesuai dengan yang dipesan dan dideskripsi. Eh, dikasih bonus pula :) :)",0.0,1.0,1.0,0.0
7954,"makasih gan tapi agak rusak kotaknya buruan beli di sini wajib cepet lagi nanti kapan kapan saya beli lagi thank you
",0.0,0.0,1.0,0.0
187,"Pas respon barang nya cpet smpe
Mkasihh",1.0,0.0,0.0,0.0
284,"Barang sampi dengan aman, dan sesuai deskripsi, mantepp..",0.0,1.0,1.0,0.0
2225,"bagusssss,,,,,,,,,,,,,,,,,,,,,,,",0.0,0.0,0.0,1.0
7487,"Mantap sesuai deskripsi, walaupun harga chat dan tokped beda. Mohon agar disesuaikan saja.",0.0,0.0,1.0,0.0
2288,"bagus sesuai pesanan, terima kasih ",0.0,0.0,1.0,0.0
3282,Bagus................,0.0,0.0,0.0,1.0
4908,"Fast respon, produk sangat baik sesuai deskripsi seller, packing aka lbh diperhatikan gan",1.0,1.0,1.0,0.0
34,Ukuran dan warna sesuai foto dan deskripsi produk yg di jual,0.0,0.0,1.0,0.0
1978,Thanks gan barang bagus pengiriman normal.,0.0,1.0,1.0,0.0
4153,Barang sdh diterima dengan baik dan oke,0.0,1.0,1.0,0.0
102,Mantapp biar bintang yg berbicara ,0.0,0.0,0.0,1.0
1085,"Barang sudah sampai, fast respon dan sesuai",1.0,0.0,1.0,0.0
2568,"good, pengiriman jg cepet, thanks",0.0,1.0,1.0,0.0
2019,"Produk sesuai dengan yang iiklankan. Respon cepat, kirim cepat, sampai cepat (Gojek), packing rapi dan aman. Pembeli senang, terimakasih. Sukses selalu.",1.0,1.0,1.0,0.0
8306,Bagus sesuai gambar memamng untuk masalah gramasi lebih kecil dari handuk biasanya,0.0,0.0,1.0,0.0
305,"Barang sudah tiba gan, cocok sesuai gambar pelayanan juga cepat.Sukses terus gan",1.0,0.0,1.0,0.0
8107,"gede ternyata, respon penjual cepat tp wahananya yg super lelet..butuh seminggu lbh nyampe jogja",1.0,0.0,1.0,0.0
191,Paket di terima dalam keadaan baik,0.0,1.0,0.0,0.0
9909,Mantap barangnya sesuai deskripsi👍,0.0,0.0,1.0,0.0
107,"Produk bagus, barang sesuai deskripsi , seller fast respond recommended seller",1.0,0.0,1.0,0.0
4156,"fastrespons, barang sesuai deskripsi, mantab jiwa, recsell",1.0,0.0,1.0,0.0
7793,"barang sesuai pesanan, recommend seller",0.0,0.0,1.0,0.0
4077,"Barang sudah diterima dgn baik, kondisi brg bagus sesuai dgn gambar thanks",0.0,1.0,1.0,0.0
5671,Rasanya enakk..mudah2an ngefek ke ASI jga,0.0,0.0,1.0,0.0
4297,"Salah satu ujung pembungkusnya kurang tebal sehingga mudah sobek. Tapi diluar itu, barang cukup bagus.",0.0,0.0,1.0,0.0
7676,Bagus...kocak ngagetin maenannya....,0.0,0.0,0.0,1.0
1906,barangnya bagus sesuai dgn pict,0.0,0.0,1.0,0.0
1957,barang sudah terima. sesuai dengan eskpektasi. cuma kurang baby finger..hehehe..,0.0,0.0,1.0,0.0
845,"Barangnya oke.. Tapi bungkusan plastik nya udah kebuka, entah ngecek barang atau apa.. Dan kunci L nya kurang 2..",0.0,1.0,1.0,0.0
1561,Mantap Pengiriman Cepat ... ,0.0,1.0,0.0,0.0
5555,"packing  : 8/10
pelayanan : 9.5/10
bagus lah pokok nya...",1.0,1.0,0.0,0.0
1927,siiiiiuiuuiiiiiiiiiiiiiiiiiipppppp.....,0.0,0.0,0.0,1.0
7520,"macbooknya udah sampe,  packing oke,  isi terjaga,  trusted,  tq gan",0.0,1.0,0.0,0.0
2560,tanks barang Bagus sesuai gambar,0.0,0.0,1.0,0.0
2221,"Respon cepat, proses cepat, barang oke juga. Sesuai harga lah. Thank you",0.0,1.0,1.0,0.0
961,Sesuai pesanan packing rapi jempol !!,0.0,1.0,1.0,0.0
10148,"Enak, semoga beneran bermanfaat untuk Asi",0.0,0.0,1.0,0.0
3645,"Maaf sempat buat resolusi karena dari pihak JNE yang bermasalah sehingga baru sampai ke tangan saya setelah beberapa lama, overall barangnya bagus semoga awet bos TRIms",0.0,1.0,1.0,0.0
1820,Baguuus bangeet produknya... Recomend seller nih,0.0,0.0,1.0,0.0
4524,"Ajib.... barang baru sampai, packing rapih dan pengiriman juga cepat... recommended seller,",0.0,1.0,1.0,0.0
4175,"Barang sesuai dengan pesanan, tetapi sedikit kecewa karna harga di up setelah saya pesan",0.0,0.0,1.0,0.0
1900,makasihhh yaaaa.... bonekanya bagus bgt......,0.0,0.0,1.0,0.0
1703,Mukenanya bagus sesuai dengan yang dideskripsikan nyaman.,0.0,0.0,1.0,0.0
4935,"Mantap lah pokoknya, respon cepet, pesen kemarin, hari ini sudah sampai, seller tampan 👍👍👍 very recomended",1.0,1.0,0.0,0.0
2257,Bagus sesuai gambar dan deskripsi,0.0,0.0,1.0,0.0
31,"Untung beli barang disini, baskomnya sangat bagus dan tebal, recommended lah pokonya ",0.0,0.0,1.0,0.0
441,"Bintang yang bicara, sukses gan.. ",0.0,0.0,0.0,1.0
4752,bagus.....................,0.0,0.0,0.0,1.0
7469,Sudah diterima bagus  mantab terima kasih banyak ,0.0,0.0,1.0,0.0
48,pas diterima bukunya agak terlipat,0.0,0.0,1.0,0.0
3097,"Packing rapih, barang tidak rusak",0.0,1.0,0.0,0.0
257,Barang sampe sesuai waktu,0.0,1.0,0.0,0.0
93,"Barang sampai nyala2 sendiri saat kena sinar lampu/matahari, lalu setelah dicek baterai habis, sehingga saat kena cahaya(solar panelnya) langsung on. Setelah baterai diganti berfunfsi normal. Agak kecewa karen abarang baru baterai sudah habis",0.0,0.0,1.0,0.0
1796,Barangnyaa cptt bgt smpeeee ... Good,0.0,0.0,1.0,0.0
2297,"Penjual kirimnya cepet, sepatu keceh, tapi blm dicoba jalan rada jauhan",0.0,1.0,0.0,0.0
5592,"Terimakasih barang sampai dengan baik  ,,,",0.0,1.0,0.0,0.0
317,Thank you barannya sudah diterima + cd ternyata.. hehe,0.0,0.0,0.0,1.0
9841,Semua ok dr respon sd delivery,1.0,1.0,0.0,0.0
700,"As always, selalu puasss",0.0,0.0,0.0,1.0
5857,"terima kasih, pesanan sudah sampai",0.0,0.0,0.0,1.0
2425,"empuk,bagus tp agak berat",0.0,0.0,1.0,0.0
1873,paket sudah diterima. lengkap. ok sipp,0.0,0.0,1.0,0.0
2214,Kualitas bagus. Paket cepat sampai sehari lgsg sampe,0.0,1.0,1.0,0.0
1558,pelayannn baikk sekali produk baikk....,1.0,0.0,1.0,0.0
2267,"Top markotop,barang sesuai ",0.0,0.0,1.0,0.0
235,Alhamdulillah barang sudah sampai sengan selamat. Barang berfungsi normal. Tapi baru sadar kalau ini bukan yang fast charging. 😂😂😂,0.0,0.0,1.0,0.0
2125,Pengirimannya cepat dan barangya bagus sesuai deskripsi,0.0,1.0,1.0,0.0
6009,Barang lom dicoba. Smoga ga ad masalah trims,0.0,0.0,0.0,1.0
7926,Barang mantaaap. Bagus,0.0,0.0,1.0,0.0
5185,"Packing barang tidak menggunakan bubble wrap hanya menggunakan kardus tambahan, yg lainnya Oklah gada masalah",0.0,1.0,0.0,0.0
4138,"produk bagus, pengiriman cepat, harga bersaing",0.0,1.0,1.0,0.0
4357,"Kabelnya berfungsi baik di mobil ane...
Ga rugi beli berkali2 di lapak ini.",0.0,0.0,1.0,0.0
345,Barang sudah samapai .....nais,0.0,0.0,0.0,1.0
1498,Makasiiihhhhhhhhhhhhhhhh,0.0,0.0,0.0,1.0
9947,Produk di bungkus dengan rapi. Thanks ,0.0,1.0,0.0,0.0
218,Barang sdh sampai dngn packing rapi. Bahan tebal sesuai deskripsi.,0.0,1.0,1.0,0.0
2407,Respon ny sangat cepat dan ramah.. Pesan kemarin malem udh nyampe tdi pagi..barang ny jg bagus... Ngga kecewa belanja disini 😍😍,1.0,1.0,1.0,0.0
1564,BARANG SUDAH SAMPAI ..RESPON CEPAT...MAAF TELAT.,1.0,0.0,0.0,0.0
6085,Terimakasih .. packing rapi .. semua berfungsi,0.0,1.0,1.0,0.0
5615,Joss mantap banget rasanya,0.0,0.0,1.0,0.0
3338,"Produk sesuai pesanan &amp; kwalitas produk original,karena sudah saya cek dengan pnya saya yg langsung beli dikorea.Ternyata benar &amp; Barang ORI 100%,Terima kasih 🙏🏻😊👌🏻",0.0,0.0,1.0,0.0
4125,Pengiriman cepat dan barang sesuai,0.0,1.0,1.0,0.0
2367,Baaaguuuuuss.... Ukuran dan warna sesuai pesanan. Thanks yaa... 🤗🤗 InsyaAllah pesen lg ,0.0,1.0,1.0,0.0
399,Kaosnya diterima dengan baik. Produk no cacat  sesuai deskripsi.. pengiriman tepat waktu.. ,0.0,1.0,1.0,0.0
346,"Respon cpat,jilbabnya bagus..",1.0,0.0,1.0,0.0
1834,"bahan bagus, sesuai deskripsi 
cuma tas nya aja yg beda ga kayak di foto
tapi oke lah ",0.0,0.0,1.0,0.0
1932,**********************************,0.0,0.0,0.0,0.0
4284,"Barang telah sampai bos trimakasih
Barang sesuai harapan
Next order lagi kapan²😃😃😃",0.0,0.0,1.0,0.0
204,"Alhamdulillah paket sudah sampai, Al-Quran nya bagus... recommended sellerl",0.0,0.0,1.0,0.0
9987,"Ada sedikit baret di pan nya, quality control nya harap dijaga. Terimakasih seller",0.0,0.0,1.0,0.0
2097,terima kasih sesuai dengan pesanan.,0.0,0.0,1.0,0.0
215,Produk sangat baikk.. puas bgt,0.0,0.0,1.0,0.0
4205,Lancar terus pelayanan dan barangnya...,0.0,0.0,0.0,1.0
43,Kaget loh pas dibuka ternyata ada kasetnya padahal kata adminnya stok kasetnya udah habis wkwkwk,0.0,0.0,1.0,0.0
3098,"terima kasih, barang sudah sampai",0.0,0.0,0.0,1.0
299,"barang sudah diterima dengan baik, terimakasih",0.0,1.0,0.0,0.0
4421,"barang sudah sampai dengan selamat, jumat bayar sabtu sampai, thanks",0.0,1.0,0.0,0.0
11,siap cepat dan tepat akurat ok sip,1.0,1.0,0.0,0.0
4488,"produk bagus, hasil recording pake ini kabel juga oke",0.0,0.0,1.0,0.0
3851,"respon cepat, barang oke. mudah2an ga ada masalah..",1.0,0.0,1.0,0.0
2353,Sesuai ekspektasi 🙏❤️,0.0,0.0,0.0,1.0
221,"Sampai dengan selamat dan terkirim cepat,fast respon pula sellernya makasih kak",1.0,1.0,0.0,0.0
8302,Ukuran dan warna sesuai dgn foto dan deskripsi produk. Respon cepat,1.0,0.0,1.0,0.0
62,Bagus ankku suka.trimakasih,0.0,0.0,1.0,0.0
10007,"Brang ok kualitas lumayan,trimaksih",0.0,0.0,1.0,0.0
160,"Kualitas produk sangat oke pasti original, yang saya sayangkan ekspedisi nya. Sudah pake YES sudah aiwaybill tiba2 diganti pake JNE Trucking nyampenya seminggu, tidak ada kompensasi cuman kata MAAF. Masak sekelas official store pelayanan nya ancur begini????",1.0,1.0,1.0,0.0
2115,"Barang ok,  delivery cepat",0.0,1.0,1.0,0.0
475,"Bahan bagus, pengiriman cepat",0.0,1.0,1.0,0.0
2505,Produk sesuai deskripsi,0.0,0.0,1.0,0.0
1177,"Barang bagus, pengiriman juga cepat.",0.0,1.0,1.0,0.0
738,Cocok buat yang suka cuttingannya Heavy Cotton ,0.0,0.0,1.0,0.0
197,Trimmssss... Sdh diterima... Mantap,0.0,0.0,0.0,1.0
2222,puaaassssss.... semoga awet ,0.0,0.0,0.0,1.0
5326,"Produk sesuai dengan penjelasan, pengiriman cepat, respond sangat baik dan cepat. Recomended seller.",1.0,1.0,1.0,0.0
4955,Barang bagus sesuai foto di lapak,0.0,0.0,1.0,0.0
10432,Barang sesuai gambar dan pengiriman cepat,0.0,1.0,1.0,0.0
8546,"Terimakasih Gan ..., barang sdh diterima",0.0,0.0,0.0,1.0
5392,Fast respont.  Pengiriman cpet bgt.. Puas bgt dH pkoknya. Barang kondisi bagus. Mantaff. Rec. Seller. ,1.0,1.0,1.0,0.0
9551,Terimakasih banyak ya pelanggan puas,0.0,0.0,1.0,0.0
8160,Mantap boss. Thanks ya. ,0.0,0.0,0.0,1.0
315,"recomended banget

bukunya gan",0.0,0.0,1.0,0.0
214,terima kasih barang sudah sampai,0.0,0.0,0.0,1.0
8081,"Good.....,...................................",0.0,0.0,0.0,1.0
3243,"Produk sesuai, pengirimannya juga cepat. Puas. ",0.0,1.0,1.0,0.0
239,"Dari built quality bagian luar, terlihat kokoh dan high quality material. Untuk fungsi dan ketahanan, belum teruji, karena baru juga diterima barangnya.",0.0,0.0,1.0,0.0
7542,Ok. Ok. Ok. Ok. Ok. Ok. Ok. Ok. Ok. Ok. Ok. Ok. Ok. Ok,0.0,0.0,0.0,1.0
1754,Makasih.....................,0.0,0.0,0.0,1.0
407,Fast respon.. barang sesuai pesanan,1.0,0.0,1.0,0.0
2309,Wokewokewokewokewokewoke,0.0,0.0,0.0,1.0
300,"Sempurna! Sesuai deskripsi, packingnya bagus pakai bungkus perusahaan",0.0,1.0,1.0,0.0
77,Cepat dan bs lgsung dipake thx,0.0,1.0,1.0,0.0
3922,"Barang bagus sesuai deskripsi, berkerja dengan baik",0.0,0.0,1.0,0.0
7233,"Barangnya bagus sesuai gambar.
Trm kasih ya...
",0.0,0.0,1.0,0.0
9663,"sangat puas dengan barangnya, mantap",0.0,0.0,1.0,0.0
903,"Barang sangat OK, lebih baik dr spion yg saya beli sebelumnya dr toko lain.
Respon seller baik dan cepat.",1.0,0.0,1.0,0.0
83,sukakkkkkkkkkkkkkkkkkk bangettttttttttttt.......,0.0,0.0,0.0,1.0
10151,Bagus cepat sampai lokasi,0.0,1.0,1.0,0.0
54,d percepat pengiriman ny y biar makin siiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiip,0.0,1.0,0.0,0.0
7121,"Alhamdulillaah,  barang bagus sesuai harga.  Syukron,  sukses dan berkah ya",0.0,0.0,1.0,0.0
573,"Terima kasih, barang sudah sampai",0.0,0.0,0.0,1.0
4168,"pesan 15:30an, fast respon di gojek 15:50, gojek langsung sampe sejem lebih ke lokasi saya... harga murah juga mantab...",0.0,1.0,1.0,0.0
8580,Mantap produknya. Pengiriman cepat. Mau saya test dlu gan.,0.0,1.0,1.0,0.0
5688,"Packaging bagus, respond cepat dan rasanya juga oke.. semoga kualitas untuk menambah asi nya juga terbukti..Amin..",1.0,1.0,1.0,0.0
5331,Fast respond dan brng sesuai,1.0,0.0,1.0,0.0
5916,"VERY VERY VERY RECOMENDED 
Barang keren banget harga murah banget bisa dapet kaya gini ok banget thq next time beli lagi deh😊",0.0,0.0,1.0,0.0
4275,"Dari packingnya bener bener aman bgt sampe susah di buka, bubble wrap berlapis lapis dan di lindungi kardus juga, dan barang nya juga berkualitas dan bagus.. good.. toko online honda yg recomended",0.0,1.0,1.0,0.0
2181,"Sesuai ekspektasi..  Agak berat sepatunya, thanx ya",0.0,0.0,1.0,0.0
332,Sm ky yg bermerk dgn harga murah tp gak murahan..,0.0,0.0,1.0,0.0
2556,sudah sampai............................................................,0.0,1.0,0.0,0.0
3121,Produk sesuai deskripsi tp responnya agak lama sejauh ini sih masih ok tq,1.0,0.0,1.0,0.0
2393,"Mantaaff..produk bagus, respon n pengirimnya cepat.",1.0,1.0,1.0,0.0
2563,"bagus banget,  reallu love both the model and the quality. nyaman pula",0.0,0.0,1.0,0.0
3506,"sesuai dengan gambar, copy data cepat sekali",0.0,0.0,1.0,0.0
2555,"Barang bagus, cepat sampai, recommended!",0.0,1.0,1.0,0.0
4739,Okeeeeee~eeeeeeeeeeeeeeee bgttttttt,0.0,0.0,0.0,1.0
50,"thanks 
kualitas oke sesuai gambar",0.0,0.0,1.0,0.0
76,kemasan ok banget dan produknya mantul dah,0.0,1.0,1.0,0.0
1509,Terima kasih barang sampai dengan selamat,0.0,1.0,0.0,0.0
2070,"Ukuran, warna dan packaging rapi. Barang sudah diterima. Terimakasih",0.0,1.0,1.0,0.0
4184,"Luarr biasa,,  pengirimannya rapih pake bublewrap.  Dan sangat cepat.  Teeima kasih.",0.0,1.0,0.0,0.0
1947,barang sudah sampai dan okeeee banget,0.0,0.0,0.0,1.0
127,Paketnya lama bngt sampenya..,0.0,1.0,0.0,0.0
16,siiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiip,0.0,0.0,0.0,1.0
4947,Bagus detailnya tapi bau catnya rada gimana gtu,0.0,0.0,1.0,0.0
1672,Terima ksih cust saya suka,0.0,0.0,0.0,1.0
2205,Baguuuuuuuuus...makasih,0.0,0.0,0.0,1.0
1846,"bagus mukena nya.
cuman bahan nya agak tipis ya.",0.0,0.0,1.0,0.0
7650,bagus. buat bikin video keren banget. pengiriman cepat dan pakaging rapi pake kotak plastik. top,0.0,1.0,1.0,0.0
7579,"Mantab, fast respon banget, baru order gak lama dikirim dan lgs sampe, coba dan puas sesuai ekspektasi. Recommended deh pokoknya 👍",1.0,1.0,1.0,0.0
2049,"fast respond, packing rapi, sesuai dengan foto",1.0,1.0,1.0,0.0
2566,Sepatu'y bagus sesuai pesanan.,0.0,0.0,1.0,0.0
2320,"Barang sesuai gbr, bagus.. ",0.0,0.0,1.0,0.0
2248,Bintang yang berbicara 😊,0.0,0.0,0.0,1.0
609,"Respon cepat dan jelas , pengiriman tepat waktu , tq .",1.0,1.0,0.0,0.0
3178,Thankkkssssssssssssss,0.0,0.0,0.0,1.0
1062,Mantap..............,0.0,0.0,0.0,1.0
98,"Barang sesuai dengan foto dan deskripsi. Puas banget pake remington, ga perlu takut rambut rusak. Cuma untuk type s7500 hasilnya kurang tahan lama apalagi untuk aktifitas luar. But it&#39;s ok since this product prioritize your hair healthcare.",0.0,0.0,1.0,0.0
2338,"Sukaaa, keren bgt thanks ",0.0,0.0,1.0,0.0
4186,Sesuai dengan harga.. normalnya yg reso 900p diatas 1juta,0.0,0.0,1.0,0.0
2373,"Mantaaff..produk bagus, respon n pengirimnya cepat bgt.",0.0,1.0,1.0,0.0
2370,Kereeeeeeweennnnnnnnn,0.0,0.0,0.0,1.0
2016,mantaap./......................................................,0.0,0.0,0.0,1.0
1660,Cakeep bngt mukena ny. ,0.0,0.0,1.0,0.0
226,Barang bagus...pengiriman bagus...🖒🖒🖒,0.0,1.0,1.0,0.0
8603,"barang sudah sampai, terimakasih gan. packing aman",0.0,1.0,0.0,0.0
991,Sesuai gambar dan pelayanan sangat bagus. Pokoknya TOP,1.0,0.0,1.0,0.0
4923,"Trimakasih om war machine sudah diterima dengan sehat wal&#39;afiat, tanpa ternoda sedikitpun",0.0,0.0,0.0,0.0
8298,Barang sesuai..............tengkyu,0.0,0.0,1.0,0.0
2448,"bagus , respon nya cepat ....ga akan kapok blanja d toko ini ,tingkatkan ya .",1.0,0.0,0.0,0.0
2465,barang sesuai dan pengirimannya cepat,0.0,1.0,1.0,0.0
2256,"Fast respon, packing rapi. Thank payu",0.0,1.0,0.0,0.0
4312,"Produk berkualitas harga bersahabat, seller ramah, recommended banget deh pokoknya",1.0,0.0,1.0,0.0
4455,"Barang sesuai tanpa cacat, cepat sampai",0.0,1.0,1.0,0.0
324,Mantap barangnya Bro,0.0,0.0,1.0,0.0
97,Liat star aja yah mantappp,0.0,0.0,0.0,1.0
8102,"Pengiriman cepat, barang bagus, highly recommended",0.0,1.0,1.0,0.0
341,"Jilbabnya tebel bagus, size lbh besar dr rabbani KW yg dipasaran. Pokoknya recomended. Pengiriman &amp; respon penjual cepat &amp; tepat. Terimakasih seller &amp; J&amp;T",1.0,1.0,1.0,0.0
10191,Packingan rapi dan tidk cacat sama skali....  Recommended...,0.0,1.0,1.0,0.0
7370,👍bagus sesuai dengan harga dan barang nya,0.0,0.0,1.0,0.0
979,"Packing rapih, respon cepat ",1.0,1.0,0.0,0.0
1833,"Sesuai dgn gambar dan deskripsi, rekomended",0.0,0.0,1.0,0.0
4932,Mantabs gan... Lanjutkan terus penjualannya ,0.0,0.0,0.0,1.0
1800,Terima kasih baranh sesuai dan bagus,0.0,0.0,1.0,0.0
10158,Suka bgt yg rasa taro. Mdh2an asiku tambah bgt ya.. makasih,0.0,0.0,1.0,0.0
2422,"sepatu nyaman, sesuai foto dan deskripsi, respon dan pengiriman cepet, makasii yaaa ",1.0,1.0,1.0,0.0
2502,"yeyyy,, sudah datangg. cepat sekali. thank you Payu",0.0,1.0,0.0,0.0
8561,"Kualitas sesuai dengan harga. cukup bagus, cepat dan rapi pengirimannya",0.0,1.0,1.0,0.0
4958,"Produk Ok, packing rapih, delivery cepat. Sukses selalu",1.0,1.0,1.0,0.0
521,Barang oke sesuai pesanan,0.0,0.0,1.0,0.0
1602,Paket rapih dn cepat sampay,0.0,1.0,0.0,0.0
1863,sangat bagus dan sesuai foto dan deskripsi produk yang dijual,0.0,0.0,1.0,0.0
4041,"sesuai, tidak ada masalah",0.0,0.0,1.0,0.0
2258,"Alhamdulillah paket cepat sampe,respon bgtu baik..trmksh krjdamanya gan..sukses dan jaya trs",1.0,1.0,0.0,0.0
1540,"bagus, sesuai deskripsi, dan tepat waktu.",0.0,1.0,1.0,0.0
9956,Brg sudah diterima dgn baik. Packing ok. Brg sesuai deskripsi. Thanks,0.0,1.0,1.0,0.0
2358,kereeeeeeennnnnn produknya bagus.  sesuai dengan gambar.  recommended!! ,0.0,0.0,1.0,0.0
3867,"Barang sesuai dengan deskripsi
Langsung dipakai oke...",0.0,0.0,1.0,0.0
2210,Respon seller sangat cepat.. barang sesuai harapan. bagus.. recommended seller,1.0,0.0,1.0,0.0
323,"Alhamdulillah sampai dengan cepat, respon penjual sangat baik, Al Qur&#39;annya sesuai dengan gambar dan packingan rapi sangat.
Jazakumullah Khairan Katsiran",1.0,1.0,1.0,0.0
2378,"Mntul Gann..biar bintang yg d atas bicara😎😎
",0.0,0.0,0.0,1.0
112,Sangat bagus.................,0.0,0.0,1.0,0.0
29,"Bagus, bahannya ga karatan. Thank you",0.0,0.0,1.0,0.0
131,"Bagus, respons seller cepat, packing rapi, brg cepat nyampe... terima kasih.",1.0,1.0,0.0,0.0
4256,Biarkn bintang yg berbicara,0.0,0.0,0.0,1.0
2462,ok... barang ny krennnn. puas deh,0.0,0.0,1.0,0.0
4183,"Udah 2x beli monitor di sini, respon cepat, cukup puas biar bintang yang berbicara",1.0,0.0,0.0,0.0
1639,Terima kasih....sesuai pesanan....cepat dan rapi.....,0.0,1.0,0.0,0.0
1951,"terima kasih seller. barangnya sesuai dengan di foto, lucu. sepupu ku suka juga ;)",0.0,0.0,1.0,0.0
7505,Barangnya diterima dengan selamat.. 👍🏻,0.0,1.0,0.0,0.0
249,Barang sudah diterima.tq,0.0,0.0,0.0,1.0
9056,Barang sesuai deskripsi pengiriman cepat,0.0,1.0,1.0,0.0
2025,ok ok ok ok ok ok ok ok okok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok k ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok  ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok  ok ok ok ok ok ok ok ok okok ok ok ok ok ok ok ok ok ok ok ok ok ok o,0.0,0.0,0.0,1.0
5639,Cepat sampai rasa enak semoga bermanfaat,0.0,1.0,1.0,0.0
2535,"Selalu sesuai dengan pesanan dan kualitas ok, thank you",0.0,0.0,1.0,0.0
1855,Telat kasih ulasan... Tapi ok barangnya bagus puaslah.thx ,0.0,0.0,1.0,0.0
7578,"respon sangat cepat, produk sesuai deskripsi, berfungsi sangat baik
top markotop dah
terima kasih",1.0,0.0,1.0,0.0
1719,barang nya oke bahan okr,0.0,0.0,1.0,0.0
3709,"cepat, fast response... thankss barang sesuai.",1.0,0.0,1.0,0.0
1531,Barang sdh sampai...........memuaskan....,0.0,0.0,1.0,0.0
233,Respon cepat.....barang berkelas.....Okeh deh pokoke...,1.0,0.0,1.0,0.0
2565,Ok juga buat hari2..... pengiriman cepat... terima kasih,0.0,1.0,1.0,0.0
3036,Barang sudah diterima dengan baik dan sesuai gambar,0.0,1.0,1.0,0.0
292,"Tidak mengecewakan, terima kasih sudah membuat sangat bahagia karena pengiriman cepat. Thanks Tokopedia, Thanks Republik Fiksi. Good",0.0,1.0,0.0,0.0
330,"pengiriman telat 2 hari pdhal pke gosend,,, tdk ad keterbukaan stok barang.....jd sya ga enak m langganan ga jd ngrim hri tu.....",0.0,1.0,0.0,0.0
4904,Trimakasih barangnya sudah sampai.,0.0,0.0,0.0,1.0
7293,Trimakasih paket baru sampai...tp blm dibuka soalnya buat kado ponakan...😊,0.0,0.0,0.0,1.0
4379,Ok....................................,0.0,0.0,0.0,1.0
2239,Mantapssssss............,0.0,0.0,0.0,1.0
8405,warnanya cantik; ukuran pas buat bawa travel,0.0,0.0,1.0,0.0
4846,good jobs................................................,0.0,0.0,0.0,1.0
4812,recomended seller mas bro. barang sudah sampai,1.0,0.0,0.0,0.0
265,"Sesuai dengan produk yg dijual,paketnya rapi. Recommended",0.0,1.0,1.0,0.0
7589,"Barang oke, packing mantap! 
pas sama kamera Sony a6000",0.0,1.0,1.0,0.0
263,"Barang sesuai, terima kasih yaaa",0.0,0.0,1.0,0.0
2269,"Produk sesuai dgn aslinya 😊 kualitas nya bagus,, terpercaya dan murah 😊 pengiriman nya pun cepat",0.0,1.0,1.0,0.0
1972,bagussss banget dehh....ada karetnya juga biat di.jari,0.0,0.0,1.0,0.0
1082,"Terima kasih, barang bagus tidak ada masalah :)",0.0,0.0,1.0,0.0
10378,Barang sesuai &amp; cepat sampai,0.0,1.0,1.0,0.0
5853,"Kalkulator berfungsi dg baik thanks
",0.0,0.0,1.0,0.0
5581,"Barang diterima dgn baik. Semoga bisa bantu tingkatkan produksi ASI
",0.0,0.0,1.0,0.0
1659,Barang bagus dan sesuai pesanan,0.0,0.0,1.0,0.0
5657,"Sip, repeat order dan puas. Terima kasih",0.0,0.0,1.0,0.0
9638,"Barangnya belom dicoba, semoga awet. Thanks",0.0,0.0,1.0,0.0
2499,terima kasih atas kirimannya,0.0,0.0,0.0,1.0
910,Maaf sy ga bisa kasih lebih gan buat kedepannya tolong teliti lagi pakingy...,0.0,1.0,0.0,0.0
